id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
27852,Kurtis,9,maroon,a-line,knee length,daily,casual,default,default,short sleeves,regular,no
27853,Kurtis,9,grey,straight,knee length,daily,casual,default,default,three-quarter sleeves,regular sleeves,no
27854,Kurtis,9,maroon,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27855,Kurtis,9,blue,a-line,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
27856,Kurtis,9,black,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27857,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27858,Kurtis,9,purple,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27859,Kurtis,9,orange,regular,regular,party,casual,default,default,zari woven,regular,no
27860,Kurtis,9,green,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
27861,Kurtis,9,navy blue,regular,regular,party,casual,default,default,zari woven,regular,no
27862,Kurtis,9,green,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27863,Kurtis,9,pink,a-line,knee length,party,casual,default,default,three-quarter sleeves,regular,no
27864,Kurtis,9,multicolor,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27865,Kurtis,9,pink,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
27866,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27867,Kurtis,9,black,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular sleeves,no
27868,Kurtis,9,grey,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27869,Kurtis,9,white,regular,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
27870,Kurtis,9,blue,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27871,Kurtis,9,green,regular,calf length,daily,casual,default,default,zari woven,regular,no
27872,Kurtis,9,red,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27873,Kurtis,9,pink,a-line,calf length,party,casual,default,default,three-quarter sleeves,regular,no
27874,Kurtis,9,grey,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27875,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27876,Kurtis,9,yellow,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27877,Kurtis,9,white,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27878,Kurtis,9,blue,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27879,Kurtis,9,black,a-line,knee length,daily,casual,solid,solid,zari woven,regular,no
27880,Kurtis,9,grey,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
27881,Kurtis,9,pink,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
27882,Kurtis,9,multicolor,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
27883,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27884,Kurtis,9,pink,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27885,Kurtis,9,multicolor,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
27886,Kurtis,9,maroon,regular,calf length,party,casual,default,default,three-quarter sleeves,regular sleeves,no
27887,Kurtis,9,purple,straight,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27888,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27889,Kurtis,9,pink,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
27890,Kurtis,9,yellow,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27891,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27892,Kurtis,9,default,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
27893,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27894,Kurtis,9,yellow,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27895,Kurtis,9,blue,straight,calf length,printed,default,default,default,three-quarter sleeves,regular,no
27896,Kurtis,9,green,a-line,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
27897,Kurtis,9,red,regular,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
27898,Kurtis,9,pink,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
27899,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
27900,Kurtis,9,multicolor,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
27901,Kurtis,9,blue,a-line,knee length,printed,casual,solid,solid,sleeveless,sleeveless,no
27902,Kurtis,9,blue,regular,regular,party,default,solid,solid,zari woven,regular,no
27903,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27904,Kurtis,9,blue,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27905,Kurtis,9,blue,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27906,Kurtis,9,white,straight,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27907,Kurtis,9,green,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
27908,Kurtis,9,green,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27909,Kurtis,9,pink,regular,calf length,party,casual,default,default,three-quarter sleeves,regular,no
27910,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27911,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27912,Kurtis,9,navy blue,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27913,Kurtis,9,blue,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27914,Kurtis,9,blue,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27915,Kurtis,9,white,regular,knee length,daily,casual,default,default,zari woven,regular,no
27916,Kurtis,9,maroon,a-line,knee length,daily,net,solid,regular sleeves,short sleeves,sleeveless,no
27917,Kurtis,9,maroon,straight,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27918,Kurtis,9,maroon,a-line,knee length,daily,net,short sleeves,solid,short sleeves,regular,no
27919,Kurtis,9,red,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27920,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27921,Kurtis,9,black,straight,calf length,printed,default,default,default,three-quarter sleeves,regular,no
27922,Kurtis,9,white,a-line,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27923,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27924,Kurtis,9,white,regular,regular,daily,casual,default,default,zari woven,regular,no
27925,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
27926,Kurtis,9,pink,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27927,Kurtis,9,pink,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27928,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27929,Kurtis,9,pink,a-line,regular,daily,default,default,default,three-quarter sleeves,regular,no
27930,Kurtis,9,black,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27931,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27932,Kurtis,9,red,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27933,Kurtis,9,green,a-line,calf length,printed,casual,solid,solid,three-quarter sleeves,regular,no
27934,Kurtis,9,blue,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27935,Kurtis,9,red,regular,calf length,party,casual,default,default,zari woven,regular,no
27936,Kurtis,9,grey,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27937,Kurtis,9,black,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27938,Kurtis,9,grey,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27939,Kurtis,9,yellow,a-line,knee length,daily,casual,default,default,short sleeves,regular,no
27940,Kurtis,9,black,regular,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
27941,Kurtis,9,green,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27942,Kurtis,9,red,regular,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
27943,Kurtis,9,green,regular,regular,printed,casual,default,default,zari woven,regular,no
27944,Kurtis,9,pink,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27945,Kurtis,9,grey,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27946,Kurtis,9,black,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27947,Kurtis,9,yellow,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27948,Kurtis,9,maroon,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27949,Kurtis,9,default,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular sleeves,no
27950,Kurtis,9,green,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27951,Kurtis,9,red,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27952,Kurtis,9,default,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no
27953,Kurtis,9,yellow,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27954,Kurtis,9,black,regular,regular,party,default,default,default,three-quarter sleeves,regular,no
27955,Kurtis,9,navy blue,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27956,Kurtis,9,white,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27957,Kurtis,9,black,a-line,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27958,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27959,Kurtis,9,default,regular,calf length,party,default,default,default,sleeveless,sleeveless,no
27960,Kurtis,9,default,regular,calf length,daily,default,solid,solid,sleeveless,sleeveless,no
27961,Kurtis,9,pink,regular,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27962,Kurtis,9,red,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27963,Kurtis,9,blue,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27964,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
27965,Kurtis,9,blue,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27966,Kurtis,9,orange,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27967,Kurtis,9,maroon,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27968,Kurtis,9,default,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
27969,Kurtis,9,grey,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27970,Kurtis,9,blue,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
27971,Kurtis,9,multicolor,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
27972,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,regular sleeves,three-quarter sleeves,regular,no
27973,Kurtis,9,black,straight,calf length,daily,casual,default,default,three-quarter sleeves,regular sleeves,no
27974,Kurtis,9,maroon,a-line,knee length,daily,casual,solid,solid,sleeveless,sleeveless,no
27975,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27976,Kurtis,9,maroon,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
27977,Kurtis,9,yellow,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
27978,Kurtis,9,default,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
27979,Kurtis,9,black,regular,knee length,printed,casual,default,default,three-quarter sleeves,regular,no
27980,Kurtis,9,grey,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
27981,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27982,Kurtis,9,green,a-line,knee length,printed,casual,default,default,three-quarter sleeves,regular,no
27983,Kurtis,9,blue,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27984,Kurtis,9,green,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27985,Kurtis,9,blue,a-line,calf length,party,casual,default,default,three-quarter sleeves,regular,no
27986,Kurtis,9,blue,straight,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27987,Kurtis,9,maroon,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27988,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27989,Kurtis,9,maroon,a-line,calf length,party,casual,default,default,three-quarter sleeves,regular,no
27990,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27991,Kurtis,9,red,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27992,Kurtis,9,pink,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
27993,Kurtis,9,purple,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27994,Kurtis,9,yellow,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
27995,Kurtis,9,navy blue,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
27996,Kurtis,9,blue,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
27997,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
27998,Kurtis,9,blue,regular,regular,party,casual,default,default,zari woven,regular,no
27999,Kurtis,9,white,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
28000,Kurtis,9,purple,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28001,Kurtis,9,red,a-line,calf length,daily,casual,solid,solid,zari woven,regular,no
28002,Kurtis,9,red,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28003,Kurtis,9,purple,a-line,calf length,daily,casual,solid,solid,zari woven,regular,no
28004,Kurtis,9,white,a-line,calf length,daily,casual,solid,solid,zari woven,regular,no
28005,Kurtis,9,pink,a-line,calf length,party,casual,default,default,three-quarter sleeves,regular,no
28006,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,sleeveless,no
28007,Kurtis,9,red,a-line,knee length,daily,net,short sleeves,solid,three-quarter sleeves,regular,no
28008,Kurtis,9,yellow,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28009,Kurtis,9,purple,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
28010,Kurtis,9,default,a-line,calf length,daily,casual,solid,solid,zari woven,regular,no
28011,Kurtis,9,pink,a-line,calf length,daily,casual,solid,solid,zari woven,regular,no
28012,Kurtis,9,blue,a-line,knee length,daily,casual,solid,solid,zari woven,regular,no
28013,Kurtis,9,default,a-line,calf length,daily,casual,solid,solid,zari woven,regular,no
28014,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28015,Kurtis,9,green,a-line,calf length,daily,casual,solid,solid,zari woven,regular,no
28016,Kurtis,9,maroon,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28017,Kurtis,9,black,straight,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28018,Kurtis,9,pink,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28019,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no
28020,Kurtis,9,white,regular,calf length,party,casual,default,default,zari woven,regular,no
28021,Kurtis,9,pink,a-line,calf length,party,casual,default,default,three-quarter sleeves,regular,no
28022,Kurtis,9,default,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
28023,Kurtis,9,maroon,straight,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28024,Kurtis,9,default,straight,calf length,party,casual,default,default,three-quarter sleeves,regular,no
28025,Kurtis,9,multicolor,a-line,regular,daily,default,default,default,three-quarter sleeves,regular,no
28026,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28027,Kurtis,9,grey,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28028,Kurtis,9,pink,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28029,Kurtis,9,green,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28030,Kurtis,9,purple,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28031,Kurtis,9,yellow,regular,regular,printed,default,default,default,three-quarter sleeves,regular,no
28032,Kurtis,9,blue,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28033,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28034,Kurtis,9,maroon,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,no
28035,Kurtis,9,blue,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28036,Kurtis,9,black,regular,regular,party,default,default,default,three-quarter sleeves,regular,no
28037,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28038,Kurtis,9,blue,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28039,Kurtis,9,grey,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28040,Kurtis,9,multicolor,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28041,Kurtis,9,grey,regular,calf length,party,casual,default,default,three-quarter sleeves,regular,no
28042,Kurtis,9,pink,regular,regular,party,default,default,default,three-quarter sleeves,regular,no
28043,Kurtis,9,blue,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
28044,Kurtis,9,white,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28045,Kurtis,9,black,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
28046,Kurtis,9,black,regular,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
28047,Kurtis,9,multicolor,regular,regular,party,casual,default,default,three-quarter sleeves,regular sleeves,no
28048,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28049,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28050,Kurtis,9,black,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
28051,Kurtis,9,black,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
28052,Kurtis,9,black,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
28053,Kurtis,9,purple,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28054,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
28055,Kurtis,9,blue,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28056,Kurtis,9,maroon,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28057,Kurtis,9,default,regular,calf length,printed,casual,default,default,three-quarter sleeves,regular,no
28058,Kurtis,9,yellow,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28059,Kurtis,9,green,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28060,Kurtis,9,yellow,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28061,Kurtis,9,yellow,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28062,Kurtis,9,red,regular,regular,daily,default,default,default,zari woven,regular,no
28063,Kurtis,9,blue,a-line,calf length,party,casual,default,default,three-quarter sleeves,regular,no
28064,Kurtis,9,green,regular,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28065,Kurtis,9,purple,regular,regular,party,default,default,default,three-quarter sleeves,regular,no
28066,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28067,Kurtis,9,black,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28068,Kurtis,9,yellow,regular,regular,party,default,default,default,three-quarter sleeves,regular,no
28069,Kurtis,9,default,regular,calf length,daily,casual,default,default,sleeveless,sleeveless,no
28070,Kurtis,9,yellow,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
28071,Kurtis,9,blue,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28072,Kurtis,9,orange,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28073,Kurtis,9,maroon,regular,regular,printed,default,solid,solid,sleeveless,sleeveless,no
28074,Kurtis,9,purple,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
28075,Kurtis,9,black,a-line,regular,party,net,solid,solid,three-quarter sleeves,regular,no
28076,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28077,Kurtis,9,yellow,straight,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28078,Kurtis,9,maroon,regular,regular,printed,default,solid,solid,sleeveless,sleeveless,no
28079,Kurtis,9,multicolor,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28080,Kurtis,9,black,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28081,Kurtis,9,white,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
28082,Kurtis,9,blue,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28083,Kurtis,9,maroon,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28084,Kurtis,9,green,straight,knee length,daily,casual,default,default,short sleeves,regular,no
28085,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28086,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28087,Kurtis,9,maroon,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28088,Kurtis,9,maroon,regular,calf length,daily,casual,solid,solid,sleeveless,sleeveless,no
28089,Kurtis,9,red,regular,calf length,printed,default,default,default,three-quarter sleeves,regular,no
28090,Kurtis,9,maroon,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28091,Kurtis,9,default,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28092,Kurtis,9,black,straight,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28093,Kurtis,9,blue,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28094,Kurtis,9,red,regular,calf length,printed,default,default,default,three-quarter sleeves,regular,no
28095,Kurtis,9,black,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28096,Kurtis,9,pink,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28097,Kurtis,9,grey,regular,regular,printed,default,solid,solid,sleeveless,sleeveless,no
28098,Kurtis,9,purple,regular,regular,daily,casual,solid,solid,sleeveless,sleeveless,no
28099,Kurtis,9,white,regular,regular,daily,casual,default,default,zari woven,regular,no
28100,Kurtis,9,maroon,regular,regular,daily,casual,solid,solid,sleeveless,sleeveless,no
28101,Kurtis,9,red,regular,regular,printed,default,solid,solid,sleeveless,sleeveless,no
28102,Kurtis,9,black,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
28103,Kurtis,9,maroon,regular,regular,printed,default,solid,solid,sleeveless,sleeveless,no
28104,Kurtis,9,black,regular,regular,party,casual,default,default,three-quarter sleeves,regular,no
28105,Kurtis,9,pink,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28106,Kurtis,9,red,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
28107,Kurtis,9,pink,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28108,Kurtis,9,green,regular,calf length,printed,default,default,default,three-quarter sleeves,regular,no
28109,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28110,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28111,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28112,Kurtis,9,black,a-line,calf length,daily,casual,default,default,short sleeves,regular sleeves,no
28113,Kurtis,9,blue,regular,calf length,daily,casual,default,default,zari woven,regular,no
28114,Kurtis,9,pink,regular,regular,daily,casual,default,default,zari woven,regular,no
28115,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,short sleeves,regular sleeves,no
28116,Kurtis,9,multicolor,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28117,Kurtis,9,multicolor,regular,calf length,party,casual,default,default,zari woven,regular,no
28118,Kurtis,9,green,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28119,Kurtis,9,blue,regular,regular,party,casual,default,default,zari woven,regular,no
28120,Kurtis,9,yellow,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28121,Kurtis,9,black,a-line,regular,daily,casual,default,default,three-quarter sleeves,regular,no
28122,Kurtis,9,orange,a-line,knee length,daily,casual,default,default,three-quarter sleeves,regular,no
28123,Kurtis,9,pink,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28124,Kurtis,9,green,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28125,Kurtis,9,green,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28126,Kurtis,9,red,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28127,Kurtis,9,maroon,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28128,Kurtis,9,red,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28129,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,no
28130,Kurtis,9,green,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
28131,Kurtis,9,yellow,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
28132,Kurtis,9,blue,regular,regular,printed,casual,default,default,three-quarter sleeves,regular,no
28133,Kurtis,9,default,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
28134,Kurtis,9,green,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28135,Kurtis,9,green,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28136,Kurtis,9,default,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28137,Kurtis,9,black,a-line,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28138,Kurtis,9,pink,straight,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28139,Kurtis,9,yellow,a-line,knee length,daily,casual,default,default,short sleeves,regular,no
28140,Kurtis,9,blue,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28141,Kurtis,9,blue,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28142,Kurtis,9,red,a-line,knee length,daily,casual,solid,solid,short sleeves,regular,no
28143,Kurtis,9,maroon,a-line,calf length,daily,casual,default,default,short sleeves,regular,no
28144,Kurtis,9,grey,regular,calf length,daily,casual,default,default,three-quarter sleeves,regular,no
28145,Kurtis,9,yellow,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28146,Kurtis,9,yellow,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28147,Kurtis,9,pink,a-line,knee length,daily,casual,solid,solid,sleeveless,sleeveless,no
28148,Kurtis,9,purple,a-line,calf length,printed,casual,solid,solid,three-quarter sleeves,regular,no
28149,Kurtis,9,black,a-line,knee length,daily,casual,solid,solid,three-quarter sleeves,regular,no
28150,Kurtis,9,pink,regular,regular,daily,casual,default,default,three-quarter sleeves,regular,no
28151,Kurtis,9,black,a-line,knee length,daily,casual,solid,solid,sleeveless,sleeveless,no
28152,Kurtis,9,green,a-line,calf length,daily,casual,solid,solid,three-quarter sleeves,regular,no
